0.0000000	2.2266620	3.3353841	3.0926941	1.8896296	4.9589915	4.3943885	5.4122139
2.2266620	0.0000000	1.1567076	0.9140176	1.3807486	4.4501105	3.8855074	4.9033329
3.3353841	1.1567076	0.0000000	1.8198296	2.4894707	5.5588327	4.9942296	6.0120551
3.0926941	0.9140176	1.8198296	0.0000000	2.2467807	5.3161427	4.7515396	5.7693651
1.8896296	1.3807486	2.4894707	2.2467807	0.0000000	3.3471233	2.7825202	3.8003457
4.9589915	4.4501105	5.5588327	5.3161427	3.3471233	0.0000000	1.1966232	2.2144487
4.3943885	3.8855074	4.9942296	4.7515396	2.7825202	1.1966232	0.0000000	1.2176200
5.4122139	4.9033329	6.0120551	5.7693651	3.8003457	2.2144487	1.2176200	0.0000000
